time,seconds_elapsed,z,y,x
1773573117254993400,0.889993408203125,-0.009836196899414062,-0.0029923319816589355,-0.025908231735229492
1773573117265148200,0.900148193359375,0.013860702514648438,0.011157393455505371,-0.029870659112930298
1773573117275279000,0.910279052734375,-0.01932811737060547,-0.003287971019744873,-0.0009036362171173096
1773573117295578400,0.930578369140625,-0.07451915740966797,-0.018843412399291992,0.003687620162963867
1773573117305741300,0.9407412109375,-0.035500526428222656,-0.015096068382263184,-0.01080980896949768
1773573117315892200,0.950892333984375,0.01696300506591797,0.0031321048736572266,-0.010939478874206543
1773573117326054100,0.96105419921875,0.02144622802734375,-0.01170039176940918,-0.010955363512039185
1773573117336206300,0.971206298828125,-0.016503334045410156,0.006463050842285156,-0.025192737579345703
1773573117346356000,0.98135595703125,-0.0020055770874023438,0.03353321552276611,-0.00633653998374939
1773573117356508000,0.9915078125,0.035780906677246094,0.027187824249267578,0.007816582918167114
1773573117366654000,1.001654052734375,0.054076194763183594,0.007242798805236816,-0.011338084936141968
1773573117376805000,1.01180517578125,0.015587806701660156,0.011068761348724365,-0.011755317449569702
1773573117386953200,1.021953125,-0.02697277069091797,-0.013524353504180908,-0.016562044620513916
1773573117397104000,1.032104248046875,-0.0264739990234375,-0.00914829969406128,-0.007051050662994385
1773573117407251000,1.0422509765625,0.05875968933105469,-0.032676637172698975,0.025316834449768066
1773573117417401600,1.052401611328125,0.05781745910644531,0.0335504412651062,0.052636414766311646
1773573117427557400,1.062557373046875,-0.03726482391357422,0.05096322298049927,0.06149852275848389
1773573117437708300,1.072708251953125,-0.1590099334716797,0.025388777256011963,0.0236627459526062
1773573117447843000,1.082843017578125,-0.010355949401855469,0.010286927223205566,0.018681466579437256
1773573117457992400,1.092992431640625,0.19699668884277344,0.010085642337799072,0.004254281520843506
1773573117468182500,1.1031826171875,0.07598018646240234,0.03333425521850586,-0.03276047110557556
1773573117478336000,1.1133359375,-0.10420703887939453,0.00900179147720337,-0.0319003164768219
1773573117488447700,1.12344775390625,-0.06475543975830078,0.00851517915725708,0.010492652654647827
1773573117498597000,1.13359716796875,0.025836944580078125,0.002798914909362793,0.001334458589553833
1773573117508776000,1.14377587890625,0.016038894653320312,-0.012346029281616211,-0.0639643669128418
1773573117518928400,1.153928466796875,-0.026508331298828125,0.010536730289459229,-0.026043683290481567
1773573117529081600,1.16408154296875,-0.011822700500488281,-0.000022113323211669922,0.015633434057235718
1773573117539234000,1.174234130859375,-0.020940780639648438,-0.010512948036193848,-0.02279791235923767
1773573117549382700,1.184382568359375,-0.03457164764404297,-0.021144330501556396,-0.05168315768241882
1773573117559534600,1.19453466796875,-0.03380298614501953,-0.04122811555862427,-0.06197267770767212
1773573117569683200,1.20468310546875,-0.023613929748535156,-0.018699169158935547,-0.03463718295097351
1773573117579835000,1.2148349609375,-0.008877754211425781,-0.024909794330596924,-0.021867305040359497
1773573117589983500,1.2249833984375,0.015054702758789062,0.006548464298248291,-0.00030812621116638184
1773573117600135000,1.235135009765625,0.03388500213623047,0.009234368801116943,0.044322073459625244
1773573117610283300,1.245283203125,0.019392967224121094,0.021609067916870117,0.04644733667373657
1773573117620434200,1.25543408203125,0.014502525329589844,0.006049454212188721,0.05365297198295593
1773573117630585600,1.265585693359375,0.0049610137939453125,0.023813188076019287,0.047028541564941406
1773573117640736800,1.27573681640625,0.019080162048339844,0.01805400848388672,0.02679648995399475
1773573117650861600,1.285861572265625,0.0235137939453125,0.017412245273590088,-0.0211409330368042
1773573117661010200,1.29601025390625,0.04670429229736328,-0.0020666122436523438,-0.011648744344711304
1773573117671171600,1.306171630859375,0.050685882568359375,-0.0024826526641845703,0.006981551647186279
1773573117681321200,1.3163212890625,0.01691150665283203,-0.007491648197174072,-0.01206323504447937
1773573117691472400,1.326472412109375,-0.0068988800048828125,-0.0027962923049926758,-0.0072394609451293945
1773573117701622300,1.336622314453125,-0.030303955078125,0.025368034839630127,0.025539308786392212
1773573117711772000,1.34677197265625,-0.00154876708984375,0.034440815448760986,0.039137184619903564
1773573117721921800,1.356921875,0.03607749938964844,0.006317496299743652,0.0058383941650390625
1773573117732074500,1.367074462890625,0.02129077911376953,-0.012027978897094727,-0.008062750101089478
1773573117742224600,1.377224609375,-0.01677227020263672,0.002684354782104492,-0.0030018985271453857
1773573117752394200,1.387394287109375,-0.03538322448730469,-0.0015737414360046387,-0.04020211100578308
1773573117762546400,1.39754638671875,0.00281524658203125,-0.015079140663146973,-0.03450152277946472
1773573117772675000,1.407675048828125,0.016875267028808594,-0.009945690631866455,-0.005553126335144043
1773573117782825000,1.417824951171875,-0.01634693145751953,-0.0004965662956237793,0.02259296178817749
1773573117792981000,1.42798095703125,-0.0019502639770507812,-0.0005139708518981934,0.02703079581260681
1773573117803131400,1.43813134765625,-0.04429817199707031,-0.005347847938537598,0.008067816495895386
1773573117813279000,1.448279052734375,-0.038832664489746094,0.013337910175323486,0.036194831132888794
1773573117823429000,1.45842919921875,-0.0052318572998046875,0.003664374351501465,0.007566094398498535
1773573117833583400,1.468583251953125,0.004245758056640625,0.013198673725128174,-0.006363809108734131
1773573117843734000,1.478734130859375,0.0229949951171875,-0.005677640438079834,-0.010956406593322754
1773573117853893400,1.488893310546875,0.06027030944824219,-0.005400538444519043,-0.010876119136810303
1773573117864045000,1.499045166015625,0.026328086853027344,-0.0007358193397521973,-0.02041405439376831
1773573117874183200,1.50918310546875,-0.030582427978515625,0.013168871402740479,0.007867902517318726
1773573117884333300,1.519333251953125,-0.030050277709960938,0.017528414726257324,0.03567811846733093
1773573117894482700,1.529482666015625,-0.020130157470703125,0.01249784231185913,0.03980201482772827
1773573117904632600,1.539632568359375,-0.010396003723144531,-0.02060067653656006,-0.002908647060394287
1773573117914786300,1.549786376953125,-0.014929771423339844,-0.015582859516143799,-0.02167639136314392
1773573117924936700,1.559936767578125,0.022985458374023438,0.008397877216339111,-0.02632567286491394
1773573117935098400,1.570098388671875,0.03200531005859375,0.022561967372894287,-0.035294175148010254
1773573117945250000,1.58025,0.017353057861328125,0.022260069847106934,-0.002047806978225708
1773573117955386400,1.590386474609375,0.007670402526855469,0.007837295532226562,0.02552095055580139
1773573117965536300,1.600536376953125,0.021691322326660156,0.026511192321777344,0.010459840297698975
1773573117975688000,1.61068798828125,-0.02101612091064453,-0.002415776252746582,-0.018276304006576538
1773573117985838000,1.620838134765625,-0.04419422149658203,-0.007109642028808594,-0.0041561126708984375
1773573117995987500,1.630987548828125,-0.0058078765869140625,-0.0020005106925964355,0.024070680141448975
1773573118006137600,1.6411376953125,0.031943321228027344,0.026462435722351074,0.00484505295753479
1773573118016288300,1.651288330078125,0.026683807373046875,0.007369399070739746,0.004870027303695679
1773573118026438400,1.6614384765625,0.03091716766357422,0.007532954216003418,0.0002899765968322754
1773573118036590300,1.67159033203125,0.04920196533203125,0.003085017204284668,0.009816259145736694
1773573118046740700,1.68174072265625,0.034229278564453125,0.00803285837173462,0.005041658878326416
1773573118056904400,1.691904541015625,-0.022879600524902344,0.02231574058532715,0.024097979068756104
1773573118067055900,1.702055908203125,-0.02725505828857422,-0.005813241004943848,0.005071759223937988
1773573118077192000,1.71219189453125,-0.03626537322998047,-0.0006178617477416992,0.010113000869750977
1773573118087342000,1.722342041015625,0.0019512176513671875,-0.00011748075485229492,-0.01788121461868286
1773573118097492200,1.7324921875,0.03951549530029297,-0.018247544765472412,-0.007748246192932129
1773573118107642400,1.742642333984375,0.024675369262695312,0.0014851093292236328,-0.026235520839691162
1773573118117781000,1.752781005859375,0.014803886413574219,0.0019499659538269043,-0.020975857973098755
1773573118127930000,1.76293017578125,0.019227027893066406,0.007120370864868164,-0.020624428987503052
1773573118138096000,1.77309619140625,-0.0046710968017578125,0.007501065731048584,-0.0015568435192108154
1773573118148246800,1.783246826171875,0.00007724761962890625,0.0032616853713989258,0.012396812438964844
1773573118158412500,1.79341259765625,-0.009367942810058594,-0.001114487648010254,-0.0067383646965026855
1773573118168564700,1.803564697265625,-0.02336883544921875,0.0038948655128479004,-0.015825241804122925
1773573118178707200,1.813707275390625,-0.018280982971191406,-0.010225892066955566,-0.001313716173171997
1773573118188858400,1.8238583984375,0.010252952575683594,-0.00967341661453247,-0.025024741888046265
1773573118199014700,1.8340146484375,0.03831195831298828,-0.004313170909881592,-0.01559680700302124
1773573118209166300,1.844166259765625,-0.0046977996826171875,0.0006454586982727051,-0.0017212629318237305
1773573118219306500,1.854306396484375,-0.014034271240234375,0.005521297454833984,0.012027531862258911
1773573118229457200,1.86445703125,0.014425277709960938,0.0012151002883911133,0.016225457191467285
1773573118239604500,1.8746044921875,0.0141754150390625,0.010889887809753418,0.010952532291412354
1773573118249754600,1.884754638671875,-0.033168792724609375,0.001577615737915039,0.01548042893409729
1773573118259917300,1.894917236328125,-0.013836860656738281,0.006859123706817627,0.01072394847869873
1773573118270068700,1.90506884765625,0.01928234100341797,-0.0018700957298278809,-0.0033625662326812744
1773573118280220400,1.915220458984375,0.023626327514648438,0.008068561553955078,0.010933220386505127
1773573118290372000,1.9253720703125,-0.014471054077148438,0.003616034984588623,-0.007977455854415894
1773573118300504800,1.9355048828125,-0.009568214416503906,-0.010180234909057617,-0.00742727518081665
1773573118310654200,1.945654296875,-0.00003814697265625,0.004605352878570557,-0.0023769140243530273
1773573118320811800,1.955811767578125,-0.0047893524169921875,0.023857712745666504,0.0024772584438323975
1773573118330962200,1.965962158203125,0.009345054626464844,0.024166762828826904,0.01226302981376648
1773573118341106000,1.97610595703125,0.004401206970214844,0.03388315439224243,0.01739281415939331
1773573118351255600,1.986255615234375,0.008953094482421875,0.015290498733520508,-0.0012094676494598389
1773573118361425400,1.99642529296875,0.027558326721191406,-0.007703423500061035,-0.0007624328136444092
1773573118371577000,2.0065771484375,0.008196830749511719,-0.006876647472381592,-0.009844839572906494
1773573118381708000,2.0167080078125,-0.024954795837402344,0.007961094379425049,-0.009471207857131958
1773573118391857700,2.026857666015625,-0.01987743377685547,0.013031423091888428,0.00031381845474243164
1773573118402010400,2.03701025390625,-0.014868736267089844,0.008392155170440674,-0.004189997911453247
1773573118412160300,2.04716015625,-0.009946823120117188,-0.0008827447891235352,-0.008506745100021362
1773573118422312200,2.057312255859375,-0.023957252502441406,-0.0003777742385864258,-0.003334343433380127
1773573118432462300,2.06746240234375,-0.018899917602539062,0.00011867284774780273,-0.002956777811050415
1773573118442612000,2.077612060546875,-0.004497528076171875,0.0005028247833251953,-0.01681530475616455
1773573118452762000,2.08776220703125,0.009676933288574219,0.010197937488555908,-0.007011890411376953
1773573118462900000,2.09789990234375,0.01891040802001953,-0.00862431526184082,-0.006685316562652588
1773573118473048800,2.108048828125,0.013879776000976562,0.015136539936065674,-0.006563931703567505
1773573118483228200,2.118228271484375,-0.028723716735839844,0.019571304321289062,0.0028522610664367676
1773573118493380000,2.128380126953125,-0.009425163269042969,0.014610648155212402,-0.006394445896148682
1773573118503517000,2.138516845703125,0.00012302398681640625,0.00533980131149292,-0.015806972980499268
1773573118513667300,2.148667236328125,-0.004601478576660156,0.010141730308532715,0.0032927989959716797
1773573118523817200,2.158817138671875,-0.009267807006835938,-0.01328808069229126,-0.010565876960754395
1773573118533967600,2.168967529296875,0.014394760131835938,-0.012784481048583984,-0.00535920262336731
1773573118544119000,2.179119140625,0.01415252685546875,0.006233096122741699,-0.009864509105682373
1773573118554269700,2.189269775390625,-0.009633064270019531,-0.003313720226287842,-0.023615896701812744
1773573118564439800,2.199439697265625,0.02345752716064453,0.006445586681365967,-0.041846275329589844
1773573118574592300,2.20959228515625,-0.005219459533691406,0.0067244768142700195,0.006051123142242432
1773573118584719400,2.21971923828125,-0.019280433654785156,-0.0026270151138305664,-0.01266661286354065
1773573118594869200,2.229869140625,-0.028410911560058594,0.007120251655578613,-0.0027243494987487793
1773573118605022200,2.240022216796875,0.00027561187744140625,-0.006733715534210205,-0.0024689137935638428
1773573118615172600,2.250172607421875,0.042618751525878906,-0.0016266107559204102,0.002490818500518799
1773573118625323000,2.260322998046875,0.008917808532714844,-0.006025850772857666,-0.020875662565231323
1773573118635473400,2.270473388671875,-0.0006618499755859375,-0.010351777076721191,0.012234330177307129
1773573118645622800,2.280622802734375,0.00872802734375,0.004328608512878418,0.012256413698196411
1773573118655773000,2.29077294921875,0.0038547515869140625,0.03258216381072998,-0.001751631498336792
1773573118665910500,2.30091064453125,0.0037927627563476562,0.03211319446563721,-0.011337459087371826
1773573118676059400,2.311059326171875,-0.03395366668701172,-0.010509014129638672,-0.0019453465938568115
1773573118686247200,2.3212470703125,-0.014583587646484375,-0.005342066287994385,-0.011111319065093994
1773573118696400000,2.33139990234375,0.03272724151611328,0.004450500011444092,-0.0016109943389892578
1773573118706543000,2.341543212890625,-0.005496978759765625,-0.0001500844955444336,0.017148256301879883
1773573118716695000,2.351695068359375,-0.024286270141601562,-0.009178519248962402,-0.015671581029891968
1773573118726848300,2.36184814453125,0.00435638427734375,0.009987056255340576,-0.02010902762413025
1773573118737000400,2.37200048828125,0.02311229705810547,0.019420087337493896,0.022397398948669434
1773573118747145000,2.38214501953125,-0.0008420944213867188,0.02398306131362915,0.003511577844619751
1773573118757296000,2.392296142578125,-0.01497650146484375,0.004823088645935059,-0.01024666428565979
1773573118767446000,2.402446044921875,-0.0053195953369140625,0.004920899868011475,-0.033712923526763916
1773573118777597000,2.412596923828125,0.00887298583984375,0.00511699914932251,-0.004881560802459717
1773573118787748000,2.422748046875,0.0181121826171875,0.005318045616149902,0.004827052354812622
1773573118797899300,2.432899169921875,0.01778888702392578,0.005515754222869873,-0.004668563604354858
1773573118808051700,2.4430517578125,0.008061408996582031,0.029249072074890137,0.004628300666809082
1773573118818203000,2.453202880859375,0.02201080322265625,0.010421693325042725,0.00936579704284668
1773573118828349400,2.463349365234375,0.0027713775634765625,0.010638236999511719,0.00941970944404602
1773573118838500000,2.4735,-0.025565147399902344,0.006142735481262207,0.009472817182540894
1773573118848654800,2.48365478515625,-0.011055946350097656,-0.01710796356201172,-0.009213149547576904
1773573118858806000,2.493805908203125,0.007928848266601562,0.011710941791534424,-0.03698912262916565
1773573118868956400,2.503956298828125,0.0030698776245117188,0.030532419681549072,-0.012723594903945923
1773573118879107600,2.514107666015625,-0.0017194747924804688,0.03501850366592407,0.0018243193626403809
1773573118889273600,2.524273681640625,-0.006421089172363281,0.006470084190368652,0.015921711921691895
1773573118899426300,2.53442626953125,-0.006328582763671875,-0.016998350620269775,0.0015325844287872314
1773573118909542700,2.544542724609375,-0.025071144104003906,-0.011820733547210693,0.006209731101989746
1773573118919691500,2.55469140625,-0.005841255187988281,0.01681417226791382,0.0015997588634490967
1773573118929843500,2.564843505859375,0.008352279663085938,0.030950069427490234,-0.00764194130897522
1773573118939992800,2.574992919921875,0.0034704208374023438,0.011886119842529297,0.0022166669368743896
1773573118950138000,2.58513818359375,0.0033864974975585938,-0.011672794818878174,0.021328061819076538
1773573118960287000,2.595286865234375,0.008012771606445312,-0.016004621982574463,0.007160872220993042
1773573118970444500,2.605444580078125,0.0031404495239257812,-0.015451371669769287,-0.006873995065689087
1773573118980594200,2.61559423828125,0.017188072204589844,-0.005490422248840332,-0.0019447803497314453
1773573118990755000,2.625755126953125,0.002758026123046875,0.004200637340545654,-0.01122334599494934
1773573119000906000,2.635906005859375,-0.020860671997070312,0.004416942596435547,-0.010826170444488525
1773573119011047000,2.646046875,-0.006413459777832031,-0.00007921457290649414,-0.0011225640773773193
1773573119021196800,2.65619677734375,-0.015746116638183594,0.014230132102966309,0.0038148164749145508
1773573119031346200,2.66634619140625,-0.015501022338867188,0.00004941225051879883,-0.029102861881256104
1773573119041496000,2.67649609375,-0.010540008544921875,-0.018707573413848877,-0.02861577272415161
1773573119051648500,2.6866484375,0.008471488952636719,-0.02784287929534912,-0.009294480085372925
1773573119061798700,2.696798583984375,0.008348464965820312,-0.003969728946685791,-0.009337633848190308
1773573119071954000,2.706953857421875,0.0035266876220703125,0.0148048996925354,0.004521608352661133
1773573119082104600,2.7171044921875,-0.010640144348144531,0.014428257942199707,0.013657450675964355
1773573119092253700,2.727253662109375,-0.01044464111328125,0.004636704921722412,0.003814607858657837
1773573119102404000,2.737404052734375,-0.0008516311645507812,0.009338140487670898,0.008269459009170532
1773573119112559600,2.7475595703125,-0.010260581970214844,0.009360790252685547,0.003224879503250122
1773573119122710500,2.75771044921875,-0.01952075958251953,0.009382963180541992,0.007889717817306519
1773573119132868900,2.767868896484375,-0.005092620849609375,0.01411348581314087,0.01739358901977539
1773573119143020500,2.7780205078125,0.01852130889892578,0.028078198432922363,0.017321735620498657
1773573119153163300,2.788163330078125,0.004100799560546875,0.013354659080505371,-0.006611853837966919
1773573119163314000,2.79831396484375,0.018179893493652344,-0.0058321356773376465,0.012022674083709717
1773573119173457000,2.808456787109375,-0.0056400299072265625,0.01286172866821289,0.011624366044998169
1773573119183606800,2.818606689453125,-0.014937400817871094,0.021930694580078125,-0.0031012296676635742
1773573119193762800,2.8287626953125,-0.009949684143066406,0.002592802047729492,-0.003551989793777466
1773573119203913500,2.83891357421875,-0.028595924377441406,0.011828780174255371,-0.008495539426803589
1773573119214057500,2.849057373046875,-0.028097152709960938,-0.0026320219039916992,-0.003939330577850342
1773573119224207400,2.859207275390625,0.01476287841796875,0.002090632915496826,0.019367218017578125
1773573119234369000,2.869369140625,0.019243240356445312,0.016051650047302246,0.009421020746231079
1773573119244520200,2.879520263671875,-0.009319305419921875,0.006233096122741699,0.013982564210891724
1773573119254660900,2.889660888671875,0.00026702880859375,-0.008130311965942383,-0.00047025084495544434
1773573119264811000,2.89981103515625,0.009685516357421875,0.0013924837112426758,0.004152148962020874
1773573119274966300,2.90996630859375,-0.004595756530761719,0.010752439498901367,-0.014837563037872314
1773573119285117000,2.920116943359375,0.014313697814941406,0.00593876838684082,-0.0005585551261901855
1773573119295265500,2.930265625,0.009365081787109375,0.0012053251266479492,0.008773893117904663
1773573119305416200,2.940416259765625,-0.019056320190429688,0.0013633966445922852,0.00863763689994812
1773573119315565000,2.95056494140625,0.0000972747802734375,0.006019413471221924,-0.010330736637115479
1773573119325715500,2.960715576171875,-0.0045948028564453125,0.019915103912353516,0.013178378343582153
1773573119335884300,2.97088427734375,-0.004504203796386719,0.0006147027015686035,0.00344732403755188
1773573119346036500,2.981036376953125,-0.01854419708251953,-0.008946657180786133,-0.006017357110977173
1773573119356177200,2.99117724609375,0.014746665954589844,0.01921635866165161,-0.015428215265274048
1773573119366328300,3.001328369140625,0.019239425659179688,0.0045323967933654785,-0.006055980920791626
1773573119376471600,3.011471435546875,-0.014039039611816406,0.004427015781402588,-0.0012365281581878662
1773573119386621700,3.02162158203125,-0.009090423583984375,0.004323363304138184,-0.020144373178482056
1773573119396770800,3.031770751953125,-0.00421142578125,0.004225552082061768,-0.024931222200393677
1773573119406920700,3.041920654296875,0.0005731582641601562,0.008833825588226318,0.008350402116775513
1773573119417069300,3.0520693359375,0.0052700042724609375,0.004048049449920654,0.008125156164169312
1773573119427219000,3.062218994140625,0.014600753784179688,-0.0006497502326965332,0.01249229907989502
1773573119437388000,3.072387939453125,0.009647369384765625,0.013561129570007324,0.02160707116127014
1773573119447539700,3.082539794921875,-0.014054298400878906,0.008596599102020264,0.002422541379928589
1773573119457672000,3.092671875,-0.004408836364746094,-0.010203242301940918,0.002184450626373291
1773573119467821800,3.10282177734375,0.00036334991455078125,-0.00043380260467529297,0.0114632248878479
1773573119477978600,3.112978515625,0.00032711029052734375,0.004560232162475586,0.020915478467941284
1773573119488129300,3.12312939453125,-0.004413604736328125,0.009479165077209473,-0.0028700828552246094
1773573119498273300,3.133273193359375,0.0003509521484375,0.02362912893295288,0.020826637744903564
1773573119508423200,3.143423095703125,0.014451980590820312,-0.00494617223739624,0.006683707237243652
1773573119518574000,3.153573974609375,0.004779815673828125,-0.00008511543273925781,-0.0073274970054626465
1773573119528724000,3.163723876953125,0.0046901702880859375,-0.0000095367431640625,-0.002382814884185791
1773573119538842400,3.17384228515625,0.004593849182128906,-0.004540383815765381,0.007187694311141968
1773573119559176000,3.194176025390625,-0.014149665832519531,0.014177203178405762,-0.011945784091949463
1773573119569329200,3.2043291015625,-0.004498481750488281,0.004489719867706299,0.002501070499420166
1773573119579477500,3.2144775390625,0.019113540649414062,0.004484951496124268,-0.0069398581981658936
1773573119589630200,3.224630126953125,0.009371757507324219,0.018610119819641113,0.026145905256271362
1773573119599767300,3.234767333984375,0.009198188781738281,0.018481969833374023,0.006981641054153442
1773573119609918500,3.24491845703125,0.009023666381835938,0.023168861865997314,0.016284465789794922
1773573119620083200,3.255083251953125,0.027685165405273438,-0.005286276340484619,0.00680619478225708
1773573119630235600,3.265235595703125,0.013075828552246094,-0.005019962787628174,0.002202242612838745
1773573119640401400,3.2754013671875,-0.0059986114501953125,0.009472131729125977,0.0021755099296569824
1773573119650555100,3.28555517578125,-0.010624885559082031,-0.01865077018737793,-0.007380008697509766
1773573119660683800,3.295683837890625,-0.015163421630859375,-0.013661086559295654,0.002377718687057495
1773573119670835200,3.305835205078125,0.01804351806640625,0.005475103855133057,-0.007069140672683716
1773573119681004000,3.316004150390625,0.027149200439453125,-0.0038506388664245605,-0.0023449361324310303
1773573119691157200,3.3261572265625,0.007851600646972656,0.0058130621910095215,0.007009297609329224
1773573119701284000,3.3362841796875,-0.011127471923828125,-0.00352323055267334,0.0021938085556030273
1773573119711434500,3.3464345703125,-0.0062389373779296875,-0.003390371799468994,0.01158440113067627
1773573119721591000,3.356591064453125,-0.0014362335205078125,-0.0032596588134765625,0.01150539517402649
1773573119731742200,3.3667421875,0.017404556274414062,0.015811383724212646,-0.007414668798446655
1773573119741902300,3.37690234375,0.02181720733642578,0.006209075450897217,-0.007289081811904907
1773573119752054300,3.38705419921875,0.012030601501464844,-0.012650489807128906,-0.007165580987930298
1773573119762191600,3.397191650390625,-0.0023097991943359375,-0.012361466884613037,-0.02567070722579956
1773573119772342300,3.40734228515625,-0.002277374267578125,-0.007368624210357666,-0.011115074157714844
1773573119782489900,3.41748974609375,0.007167816162109375,0.016475319862365723,-0.011023908853530884
1773573119792640000,3.427639892578125,0.0070343017578125,0.011670291423797607,-0.0014130175113677979
1773573119802794200,3.437794189453125,0.0021905899047851562,0.002232789993286133,-0.005976051092147827
